"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x57b964c5840c24db21c151ab7a508de0910164342163b239ceaff4a96fee891f","24520903","1735831153","2025-01-02 15:19:13","0x0e4cb981aa087847ef0c9f0c0989d884a86d04c3","0xb7dbb38ce5908820fd7150c55419386d97dd4732","178.53","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x57b964c5840c24db21c151ab7a508de0910164342163b239ceaff4a96fee891f","24520903","1735831153","2025-01-02 15:19:13","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","178.53","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x42686a66aa49cfa31cedacd355a8e59f8f82d905f06e835a2255c156051a88cb","24520906","1735831159","2025-01-02 15:19:19","0xf820e63d9d51317dfed412e8a1f608bf9b97ddac","0xb7dbb38ce5908820fd7150c55419386d97dd4732","3,739.153157388236857781","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x42686a66aa49cfa31cedacd355a8e59f8f82d905f06e835a2255c156051a88cb","24520906","1735831159","2025-01-02 15:19:19","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","3,739.153157388236857781","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x2fa08f50bc009dc9e061f77c860a6a2a5e27a6ea148e67788addc667dca8b3a5","24520919","1735831185","2025-01-02 15:19:45","0x53b615684285f9fd73cb77aadeac4de60c298d3f","0xb7dbb38ce5908820fd7150c55419386d97dd4732","146.854742196033779999","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x2fa08f50bc009dc9e061f77c860a6a2a5e27a6ea148e67788addc667dca8b3a5","24520919","1735831185","2025-01-02 15:19:45","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","146.854742196033779999","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xd79a5c956a8237480d6e108e9c46bbf825ef668ffb23ce125a57bed0947b3f32","24520930","1735831207","2025-01-02 15:20:07","0x8ea54a2670e9d464fcb8a87bf9c3ef71d181e312","0xb7dbb38ce5908820fd7150c55419386d97dd4732","1,016.93792876548316763","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xd79a5c956a8237480d6e108e9c46bbf825ef668ffb23ce125a57bed0947b3f32","24520930","1735831207","2025-01-02 15:20:07","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","1,016.93792876548316763","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x290a0fcd9a7cf7f741bc91c78c723ad268cc8bae3ade052240309dd9f044e474","24520940","1735831227","2025-01-02 15:20:27","0xd4e26f181eae5edc3a74e79ab7e2a671d01198e2","0xb7dbb38ce5908820fd7150c55419386d97dd4732","1,751.30771211829847115","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x290a0fcd9a7cf7f741bc91c78c723ad268cc8bae3ade052240309dd9f044e474","24520940","1735831227","2025-01-02 15:20:27","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","1,751.30771211829847115","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xd7edb0611f71a038e5a4a045755ae7aee4ad801ecde532bf993c45e527284ff8","24520943","1735831233","2025-01-02 15:20:33","0x2743e954f08b595dc00e674809285bdbd35f2139","0xb7dbb38ce5908820fd7150c55419386d97dd4732","88.841460019242989914","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xd7edb0611f71a038e5a4a045755ae7aee4ad801ecde532bf993c45e527284ff8","24520943","1735831233","2025-01-02 15:20:33","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","88.841460019242989914","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x05b92b4a13c6f1a393fa2c4bff5ef30fee4eecc8e09063f6ac3efd7d2871e6f1","24520951","1735831249","2025-01-02 15:20:49","0x49043655661a43f3086195d291e3875108f3f10c","0xb7dbb38ce5908820fd7150c55419386d97dd4732","326.640880486060733926","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x05b92b4a13c6f1a393fa2c4bff5ef30fee4eecc8e09063f6ac3efd7d2871e6f1","24520951","1735831249","2025-01-02 15:20:49","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","326.640880486060733926","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x212172e791037e154c0876949e03885bea14d58a83ab867293a34cb40f0cfa4a","24520975","1735831297","2025-01-02 15:21:37","0xca8fa173a06ad842e03b433fd5f0f032303c9859","0xb7dbb38ce5908820fd7150c55419386d97dd4732","682.371390128677156388","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x212172e791037e154c0876949e03885bea14d58a83ab867293a34cb40f0cfa4a","24520975","1735831297","2025-01-02 15:21:37","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","682.371390128677156388","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xc021a7ad0ec71eaabb45124b628c63b73d7efe83567f49064145258eed1d0a22","24521041","1735831429","2025-01-02 15:23:49","0xf47cdd54c2cbe38a1c9bb1e60f5095891fb78332","0xb7dbb38ce5908820fd7150c55419386d97dd4732","18.114066280640616906","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xc021a7ad0ec71eaabb45124b628c63b73d7efe83567f49064145258eed1d0a22","24521041","1735831429","2025-01-02 15:23:49","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","18.114066280640616906","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x1ebb662bc5b9333a22f244af1079fac1bbbfda18085e9f70a899d39fa1325b96","24521046","1735831439","2025-01-02 15:23:59","0x97115417f9ffbaa781c13aa266b774deabe2f82f","0xb7dbb38ce5908820fd7150c55419386d97dd4732","18.122634908699015595","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x1ebb662bc5b9333a22f244af1079fac1bbbfda18085e9f70a899d39fa1325b96","24521046","1735831439","2025-01-02 15:23:59","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","18.122634908699015595","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x0ab01c37a29d8f9f3c211365a6977ce64c3cc4098ace5b8da4c3f8738108be6f","24521058","1735831463","2025-01-02 15:24:23","0x67088dbfb183a71a89251b3de5e9c6ae47c0d143","0xb7dbb38ce5908820fd7150c55419386d97dd4732","109.451044237960928847","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x0ab01c37a29d8f9f3c211365a6977ce64c3cc4098ace5b8da4c3f8738108be6f","24521058","1735831463","2025-01-02 15:24:23","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","109.451044237960928847","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x64854a9b398bc7e33b50c83031574c3f045126cfc90a4542b406b4a7fc15dbf7","24521063","1735831473","2025-01-02 15:24:33","0x019605cef7791f0d4d61356bc699c471f2bdca5e","0xb7dbb38ce5908820fd7150c55419386d97dd4732","88,586","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xac6aa8ed457b22524bf88ce36a70ccd94fb792bebd196ef0c64388644ecf4a1b","24521069","1735831485","2025-01-02 15:24:45","0xef4da09cefc4ad4a6627ec37cf88dd971fc6e8fa","0xb7dbb38ce5908820fd7150c55419386d97dd4732","6,169.991638045440693796","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xac6aa8ed457b22524bf88ce36a70ccd94fb792bebd196ef0c64388644ecf4a1b","24521069","1735831485","2025-01-02 15:24:45","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","6,169.991638045440693796","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x5e9d17c460388903254577a97e715487da4308a7e32229b19ebb65adb292c23f","24521074","1735831495","2025-01-02 15:24:55","0x019605cef7791f0d4d61356bc699c471f2bdca5e","0xb7dbb38ce5908820fd7150c55419386d97dd4732","11,057.957294421134719287","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x5e9d17c460388903254577a97e715487da4308a7e32229b19ebb65adb292c23f","24521074","1735831495","2025-01-02 15:24:55","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","11,057.957294421134719287","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x786d4da05cd1cf76498035bbc436aba0137f2cadf20229e72a1740e434ea15e2","24521074","1735831495","2025-01-02 15:24:55","0xeefc863028f34a2c853707688d6f49ddc0374008","0xb7dbb38ce5908820fd7150c55419386d97dd4732","388.65","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x786d4da05cd1cf76498035bbc436aba0137f2cadf20229e72a1740e434ea15e2","24521074","1735831495","2025-01-02 15:24:55","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","388.65","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xf25a2daa990eb36404cce59a518a95c63736b96dc25f9befe9191eeaa652f332","24521083","1735831513","2025-01-02 15:25:13","0xfab5ba5980d541495007f281afde87db691a1470","0xb7dbb38ce5908820fd7150c55419386d97dd4732","76.194261536333765688","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xf25a2daa990eb36404cce59a518a95c63736b96dc25f9befe9191eeaa652f332","24521083","1735831513","2025-01-02 15:25:13","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","76.194261536333765688","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x8f62c42beecf0136b6fa15835bacd84662eece7e2f2e772b40fd3c334d887505","24521110","1735831567","2025-01-02 15:26:07","0x5e6bb47d89fea09cf5a75ea7e3fa2e804798eb55","0xb7dbb38ce5908820fd7150c55419386d97dd4732","1,521.375076654939116579","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x8f62c42beecf0136b6fa15835bacd84662eece7e2f2e772b40fd3c334d887505","24521110","1735831567","2025-01-02 15:26:07","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","1,521.375076654939116579","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x30e1df332e3955fe55924ed27516445c8c495db0be81e33b7b7fff2d07d55de5","24521122","1735831591","2025-01-02 15:26:31","0x390339cba47580f771e7c03cf58c7cdb2a909109","0xb7dbb38ce5908820fd7150c55419386d97dd4732","332.557462958459316445","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x30e1df332e3955fe55924ed27516445c8c495db0be81e33b7b7fff2d07d55de5","24521122","1735831591","2025-01-02 15:26:31","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","332.557462958459316445","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xac0e03735ec980b99a649d4b1d4743cddade83cf2823d7ae4faded48f955a878","24521127","1735831601","2025-01-02 15:26:41","0x61c0e8c8d3133ff09a03b2118812d4e82a52be98","0xb7dbb38ce5908820fd7150c55419386d97dd4732","6.729688664349365698","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xac0e03735ec980b99a649d4b1d4743cddade83cf2823d7ae4faded48f955a878","24521127","1735831601","2025-01-02 15:26:41","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","6.729688664349365698","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x8fbac8c02e4a21c6428e85f8dd92b4efebb2922c39da3e41dd42efd96d17a414","24521137","1735831621","2025-01-02 15:27:01","0x56bc97cbc703f4e6aaafa82b7aa3b0bf8175fb54","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0.245985065755181967","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x8fbac8c02e4a21c6428e85f8dd92b4efebb2922c39da3e41dd42efd96d17a414","24521137","1735831621","2025-01-02 15:27:01","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","0.245985065755181967","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x12830dd26cde0fcfc959b15f10405d6f54038dbf7fccaed703a870a13a99c9c9","24521214","1735831775","2025-01-02 15:29:35","0x6e270ef8e600368f82fb286e4eee7aed7de4e3e2","0xb7dbb38ce5908820fd7150c55419386d97dd4732","3,932.231984493689263531","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x12830dd26cde0fcfc959b15f10405d6f54038dbf7fccaed703a870a13a99c9c9","24521214","1735831775","2025-01-02 15:29:35","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","3,932.231984493689263531","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x6b9bbee7c0e0654bd1e39570622438dceefc3e02cfd6c176806a142e2e04af9d","24521218","1735831783","2025-01-02 15:29:43","0xa2d255eaad5d6e6d102d3659772e58f160694ce3","0xb7dbb38ce5908820fd7150c55419386d97dd4732","166.168248803914678272","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x6b9bbee7c0e0654bd1e39570622438dceefc3e02cfd6c176806a142e2e04af9d","24521218","1735831783","2025-01-02 15:29:43","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","166.168248803914678272","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xf9e0275359cb3a2bd6fb9e6da1c65c4b4be17b2c24311bed6871bcfd5cfd1441","24521225","1735831797","2025-01-02 15:29:57","0x2c258be3c2b71f5eed9665930c8df622a3b74c62","0xb7dbb38ce5908820fd7150c55419386d97dd4732","34.504094837479137893","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xf9e0275359cb3a2bd6fb9e6da1c65c4b4be17b2c24311bed6871bcfd5cfd1441","24521225","1735831797","2025-01-02 15:29:57","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","34.504094837479137893","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x8ed296bdef6e209529d62944eb05848621ee533cc6a638ffba8f7ebec269bf16","24521238","1735831823","2025-01-02 15:30:23","0x35c8b455f09efecab36b2a4a74fdaa3d8e7058d5","0xb7dbb38ce5908820fd7150c55419386d97dd4732","12.49686812804714561","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x8ed296bdef6e209529d62944eb05848621ee533cc6a638ffba8f7ebec269bf16","24521238","1735831823","2025-01-02 15:30:23","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","12.49686812804714561","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x950c9ad6f9e4341239c3ca576834e14847f74d421ca1ea5d974058de9d1ac7fa","24521292","1735831931","2025-01-02 15:32:11","0xaebd5fcfe9894d3cc67829c8088d5e999a9fe99c","0xb7dbb38ce5908820fd7150c55419386d97dd4732","232.095773098672326366","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x950c9ad6f9e4341239c3ca576834e14847f74d421ca1ea5d974058de9d1ac7fa","24521292","1735831931","2025-01-02 15:32:11","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","232.095773098672326366","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xf65d9035c6c17e9f9122ca295d008e5e6e2fc5073fbdb5bb9f9b2a486c84ff5b","24521295","1735831937","2025-01-02 15:32:17","0x2743e954f08b595dc00e674809285bdbd35f2139","0xb7dbb38ce5908820fd7150c55419386d97dd4732","95.518365821205142714","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xf65d9035c6c17e9f9122ca295d008e5e6e2fc5073fbdb5bb9f9b2a486c84ff5b","24521295","1735831937","2025-01-02 15:32:17","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","95.518365821205142714","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x21e3ca438de73e09a96fd444bff8f1bb295c4ca679ec8fa0e1d0454bc2e9f3ae","24521314","1735831975","2025-01-02 15:32:55","0xd4b09af979505490b19958bb38351cf6c4d20cf2","0xb7dbb38ce5908820fd7150c55419386d97dd4732","17.0703103177482013","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x21e3ca438de73e09a96fd444bff8f1bb295c4ca679ec8fa0e1d0454bc2e9f3ae","24521314","1735831975","2025-01-02 15:32:55","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","17.0703103177482013","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x40a6cea7b96612b84b9c12e3edde4c813424cfd0ca972a781e9d12dbf03c05d9","24521333","1735832013","2025-01-02 15:33:33","0xfa88a0bda4b5ae48491502d404b7ad020b3d5df5","0xb7dbb38ce5908820fd7150c55419386d97dd4732","2,999.496657598976234836","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x40a6cea7b96612b84b9c12e3edde4c813424cfd0ca972a781e9d12dbf03c05d9","24521333","1735832013","2025-01-02 15:33:33","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","2,999.496657598976234836","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xb7a2ba426d464403a42193d301b036241ff48189c67a74d5cddf520b57b798af","24521401","1735832149","2025-01-02 15:35:49","0x460e4ec24aa40ad492cd89fd3cf3ba889056a299","0xb7dbb38ce5908820fd7150c55419386d97dd4732","300","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xb7a2ba426d464403a42193d301b036241ff48189c67a74d5cddf520b57b798af","24521401","1735832149","2025-01-02 15:35:49","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","300","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x7ff39fd3a6e097e7677e2455e4d2ee7a9bd323dcb3b8aaae3d4a6e7c897ffa65","24521425","1735832197","2025-01-02 15:36:37","0x0d6315a095c38928eccbe4e67fa657a43bc3defe","0xb7dbb38ce5908820fd7150c55419386d97dd4732","3,721.780469501052473224","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x7ff39fd3a6e097e7677e2455e4d2ee7a9bd323dcb3b8aaae3d4a6e7c897ffa65","24521425","1735832197","2025-01-02 15:36:37","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","3,721.780469501052473224","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xdf837cb31b91c41b858d7cf70a8e9e89b964c4d9228e413fba9cced0c9d87f3f","24521442","1735832231","2025-01-02 15:37:11","0x164a5d12f1c5ec743f4bef59e4aeec9fc4e83eea","0xb7dbb38ce5908820fd7150c55419386d97dd4732","8,791.86","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xdf837cb31b91c41b858d7cf70a8e9e89b964c4d9228e413fba9cced0c9d87f3f","24521442","1735832231","2025-01-02 15:37:11","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","8,791.86","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x3e8b3946d8490c3d26ef191a0ee74eaa4f9c189ffa3154a4ef808567bff88d40","24521445","1735832237","2025-01-02 15:37:17","0xbf68e3c018eab708db16cc36ca2603da5a33b123","0xb7dbb38ce5908820fd7150c55419386d97dd4732","2,706.799920450447713629","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x3e8b3946d8490c3d26ef191a0ee74eaa4f9c189ffa3154a4ef808567bff88d40","24521445","1735832237","2025-01-02 15:37:17","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","2,706.799920450447713629","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x3b637320cc9c5ef99a92cd415c956ba25d35d1bf2f634bd55a591236debd212f","24521448","1735832243","2025-01-02 15:37:23","0xf18b967a884707bf6d739d90b28c95662686f5b8","0xb7dbb38ce5908820fd7150c55419386d97dd4732","453.779779259562595162","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x3b637320cc9c5ef99a92cd415c956ba25d35d1bf2f634bd55a591236debd212f","24521448","1735832243","2025-01-02 15:37:23","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","453.779779259562595162","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x498dd5927772111919cd318bedfb13477f5d065ec2cf2019ff282f0f07457c09","24521450","1735832247","2025-01-02 15:37:27","0x0d58d0b51eb5f6cb0e4ed444b729021df72a1d4d","0xb7dbb38ce5908820fd7150c55419386d97dd4732","39.864885310117235067","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x498dd5927772111919cd318bedfb13477f5d065ec2cf2019ff282f0f07457c09","24521450","1735832247","2025-01-02 15:37:27","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","39.864885310117235067","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x1ea5fb06faa53b5d5c98fb3fd34c9f5b696b4091c5d01c3f881c1ae9fd710a92","24521450","1735832247","2025-01-02 15:37:27","0x639f2793f51d89eb9068ee590a488ffa611f6c2c","0xb7dbb38ce5908820fd7150c55419386d97dd4732","39.899175811202841895","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x1ea5fb06faa53b5d5c98fb3fd34c9f5b696b4091c5d01c3f881c1ae9fd710a92","24521450","1735832247","2025-01-02 15:37:27","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","39.899175811202841895","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x7ec5b52fc803d229149553d0918bb66254f40c7faae5f98ad1d26b2dc13142cc","24521450","1735832247","2025-01-02 15:37:27","0xc26689be51a6bf078dd4b06eed5c3959fd67b0cc","0xb7dbb38ce5908820fd7150c55419386d97dd4732","39.830639017508639965","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x7ec5b52fc803d229149553d0918bb66254f40c7faae5f98ad1d26b2dc13142cc","24521450","1735832247","2025-01-02 15:37:27","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","39.830639017508639965","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xd2789af7e3623a60cfb4051f2afa52f48795e90454a8432926dba4226e9da241","24521528","1735832403","2025-01-02 15:40:03","0x49f1fc5c60c02ebd9bf3aa2416f6734dda29baa4","0xb7dbb38ce5908820fd7150c55419386d97dd4732","37.224418921515333819","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0xd2789af7e3623a60cfb4051f2afa52f48795e90454a8432926dba4226e9da241","24521528","1735832403","2025-01-02 15:40:03","0xb7dbb38ce5908820fd7150c55419386d97dd4732","0xef13117e11d92b709b159cae18ab7d6e7494c8df","37.224418921515333819","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
"0x171899a0fdc25c193ea116c5765d23e975c5485f13dc47ae06c8a173f68d7ec8","24521534","1735832415","2025-01-02 15:40:15","0x666dcef65f54f2d902daea642facf85fa6988888","0xb7dbb38ce5908820fd7150c55419386d97dd4732","8.442308212751205745","N/A","0xb7dbb38ce5908820fd7150c55419386d97dd4732","ERC-20: Agent Volas","AVOLAS"
